material,normalized_material,industry,region,grade,confidence,season,wbs_id,acceptance_stage_prediction_accuracy,acceptance_duration_mape,dependencies,wbs_stage_key,task_id,task_name,stage,stage_name,dur_optimistic_hours,dur_most_likely_hours,dur_pessimistic_hours,dur_expected_hours,planned_quantity,actual_quantity,quantity_variance,planned_rate,actual_rate,rate_variance,planned_cost,actual_cost,cost_variance,material_issued_qty,material_consumed_qty,material_returned_qty,material_wastage_qty,planned_start_date,planned_end_date,executed_start_date,executed_end_date,planned_labor_hours,actual_labor_hours,planned_labor_cost,labor_cost_actual,crew_size,machinery_used,weather_condition,site_condition,dpr_date,daily_progress,ncr_count,rework_quantity,rework_cost,deviation_reason
Tile demolition and surface preparation for new tiling,tile demolition and surface preparation for new tiling,Interior,central,B,0.9,normal,a2b32028-8a5d-4033-b4c1-107e6c5448ae,96.50%,11.13%,"[{""from"": ""PL01"", ""to"": ""PL02"", ""type"": ""FS""}, {""from"": ""PL02"", ""to"": ""PR01"", ""type"": ""FS""}, {""from"": ""PR01"", ""to"": ""PR02"", ""type"": ""FS""}, {""from"": ""PR02"", ""to"": ""EX01"", ""type"": ""FS""}, {""from"": ""EX01"", ""to"": ""EX02"", ""type"": ""FS""}, {""from"": ""EX02"", ""to"": ""EX03"", ""type"": ""FS""}, {""from"": ""EX03"", ""to"": ""EX04"", ""type"": ""FS""}, {""from"": ""EX04"", ""to"": ""EX05"", ""type"": ""FS""}, {""from"": ""EX05"", ""to"": ""QC01"", ""type"": ""FS""}, {""from"": ""QC01"", ""to"": ""BI01"", ""type"": ""FS""}]",Execution,EX02,Tile Laying,3,Execution,10.06,17.02,16.95,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tile demolition and surface preparation for new tiling,tile demolition and surface preparation for new tiling,Interior,central,B,0.9,normal,a2b32028-8a5d-4033-b4c1-107e6c5448ae,96.50%,11.13%,"[{""from"": ""PL01"", ""to"": ""PL02"", ""type"": ""FS""}, {""from"": ""PL02"", ""to"": ""PR01"", ""type"": ""FS""}, {""from"": ""PR01"", ""to"": ""PR02"", ""type"": ""FS""}, {""from"": ""PR02"", ""to"": ""EX01"", ""type"": ""FS""}, {""from"": ""EX01"", ""to"": ""EX02"", ""type"": ""FS""}, {""from"": ""EX02"", ""to"": ""EX03"", ""type"": ""FS""}, {""from"": ""EX03"", ""to"": ""EX04"", ""type"": ""FS""}, {""from"": ""EX04"", ""to"": ""EX05"", ""type"": ""FS""}, {""from"": ""EX05"", ""to"": ""QC01"", ""type"": ""FS""}, {""from"": ""QC01"", ""to"": ""BI01"", ""type"": ""FS""}]",Execution,EX03,Adhesive Application,3,Execution,11.64,15.99,17.78,16.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tile demolition and surface preparation for new tiling,tile demolition and surface preparation for new tiling,Interior,central,B,0.9,normal,a2b32028-8a5d-4033-b4c1-107e6c5448ae,96.50%,11.13%,"[{""from"": ""PL01"", ""to"": ""PL02"", ""type"": ""FS""}, {""from"": ""PL02"", ""to"": ""PR01"", ""type"": ""FS""}, {""from"": ""PR01"", ""to"": ""PR02"", ""type"": ""FS""}, {""from"": ""PR02"", ""to"": ""EX01"", ""type"": ""FS""}, {""from"": ""EX01"", ""to"": ""EX02"", ""type"": ""FS""}, {""from"": ""EX02"", ""to"": ""EX03"", ""type"": ""FS""}, {""from"": ""EX03"", ""to"": ""EX04"", ""type"": ""FS""}, {""from"": ""EX04"", ""to"": ""EX05"", ""type"": ""FS""}, {""from"": ""EX05"", ""to"": ""QC01"", ""type"": ""FS""}, {""from"": ""QC01"", ""to"": ""BI01"", ""type"": ""FS""}]",Execution,EX04,Grouting,3,Execution,11.41,15.72,17.36,16.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tile demolition and surface preparation for new tiling,tile demolition and surface preparation for new tiling,Interior,central,B,0.9,normal,a2b32028-8a5d-4033-b4c1-107e6c5448ae,96.50%,11.13%,"[{""from"": ""PL01"", ""to"": ""PL02"", ""type"": ""FS""}, {""from"": ""PL02"", ""to"": ""PR01"", ""type"": ""FS""}, {""from"": ""PR01"", ""to"": ""PR02"", ""type"": ""FS""}, {""from"": ""PR02"", ""to"": ""EX01"", ""type"": ""FS""}, {""from"": ""EX01"", ""to"": ""EX02"", ""type"": ""FS""}, {""from"": ""EX02"", ""to"": ""EX03"", ""type"": ""FS""}, {""from"": ""EX03"", ""to"": ""EX04"", ""type"": ""FS""}, {""from"": ""EX04"", ""to"": ""EX05"", ""type"": ""FS""}, {""from"": ""EX05"", ""to"": ""QC01"", ""type"": ""FS""}, {""from"": ""QC01"", ""to"": ""BI01"", ""type"": ""FS""}]",Execution,EX05,Finishing,3,Execution,11.14,16.26,17.16,17.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tile demolition and surface preparation for new tiling,tile demolition and surface preparation for new tiling,Interior,central,B,0.9,normal,a2b32028-8a5d-4033-b4c1-107e6c5448ae,96.50%,11.13%,"[{""from"": ""PL01"", ""to"": ""PL02"", ""type"": ""FS""}, {""from"": ""PL02"", ""to"": ""PR01"", ""type"": ""FS""}, {""from"": ""PR01"", ""to"": ""PR02"", ""type"": ""FS""}, {""from"": ""PR02"", ""to"": ""EX01"", ""type"": ""FS""}, {""from"": ""EX01"", ""to"": ""EX02"", ""type"": ""FS""}, {""from"": ""EX02"", ""to"": ""EX03"", ""type"": ""FS""}, {""from"": ""EX03"", ""to"": ""EX04"", ""type"": ""FS""}, {""from"": ""EX04"", ""to"": ""EX05"", ""type"": ""FS""}, {""from"": ""EX05"", ""to"": ""QC01"", ""type"": ""FS""}, {""from"": ""QC01"", ""to"": ""BI01"", ""type"": ""FS""}]",QC,QC01,Alignment Inspection,4,QC,8.32,8.07,8.22,7.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tile demolition and surface preparation for new tiling,tile demolition and surface preparation for new tiling,Interior,central,B,0.9,normal,a2b32028-8a5d-4033-b4c1-107e6c5448ae,96.50%,11.13%,"[{""from"": ""PL01"", ""to"": ""PL02"", ""type"": ""FS""}, {""from"": ""PL02"", ""to"": ""PR01"", ""type"": ""FS""}, {""from"": ""PR01"", ""to"": ""PR02"", ""type"": ""FS""}, {""from"": ""PR02"", ""to"": ""EX01"", ""type"": ""FS""}, {""from"": ""EX01"", ""to"": ""EX02"", ""type"": ""FS""}, {""from"": ""EX02"", ""to"": ""EX03"", ""type"": ""FS""}, {""from"": ""EX03"", ""to"": ""EX04"", ""type"": ""FS""}, {""from"": ""EX04"", ""to"": ""EX05"", ""type"": ""FS""}, {""from"": ""EX05"", ""to"": ""QC01"", ""type"": ""FS""}, {""from"": ""QC01"", ""to"": ""BI01"", ""type"": ""FS""}]",Billing,BI01,Final Billing,5,Billing,4.76,4.79,4.85,5.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laying carpet tiles including floor preparation and adhesive,laying carpet tiles including floor preparation and adhesive,Interior,central,B,0.9,normal,596c08c0-5c3c-4cc3-a0bc-034883ca96a6,95.23%,10.16%,"[{""from"": ""PL01"", ""to"": ""PL02"", ""type"": ""FS""}, {""from"": ""PL02"", ""to"": ""PR01"", ""type"": ""FS""}, {""from"": ""PR01"", ""to"": ""PR02"", ""type"": ""FS""}, {""from"": ""PR02"", ""to"": ""EX01"", ""type"": ""FS""}, {""from"": ""EX01"", ""to"": ""EX02"", ""type"": ""FS""}, {""from"": ""EX02"", ""to"": ""EX03"", ""type"": ""FS""}, {""from"": ""EX03"", ""to"": ""EX04"", ""type"": ""FS""}, {""from"": ""EX04"", ""to"": ""EX05"", ""type"": ""FS""}, {""from"": ""EX05"", ""to"": ""QC01"", ""type"": ""FS""}, {""from"": ""QC01"", ""to"": ""BI01"", ""type"": ""FS""}]",Planning,PL01,Site Measurement,1,Planning,10.07,17.24,17.85,15.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laying carpet tiles including floor preparation and adhesive,laying carpet tiles including floor preparation and adhesive,Interior,central,B,0.9,normal,596c08c0-5c3c-4cc3-a0bc-034883ca96a6,95.23%,10.16%,"[{""from"": ""PL01"", ""to"": ""PL02"", ""type"": ""FS""}, {""from"": ""PL02"", ""to"": ""PR01"", ""type"": ""FS""}, {""from"": ""PR01"", ""to"": ""PR02"", ""type"": ""FS""}, {""from"": ""PR02"", ""to"": ""EX01"", ""type"": ""FS""}, {""from"": ""EX01"", ""to"": ""EX02"", ""type"": ""FS""}, {""from"": ""EX02"", ""to"": ""EX03"", ""type"": ""FS""}, {""from"": ""EX03"", ""to"": ""EX04"", ""type"": ""FS""}, {""from"": ""EX04"", ""to"": ""EX05"", ""type"": ""FS""}, {""from"": ""EX05"", ""to"": ""QC01"", ""type"": ""FS""}, {""from"": ""QC01"", ""to"": ""BI01"", ""type"": ""FS""}]",Planning,PL02,Layout Marking,1,Planning,6.52,7.11,6.53,7.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laying carpet tiles including floor preparation and adhesive,laying carpet tiles including floor preparation and adhesive,Interior,central,B,0.9,normal,596c08c0-5c3c-4cc3-a0bc-034883ca96a6,95.23%,10.16%,"[{""from"": ""PL01"", ""to"": ""PL02"", ""type"": ""FS""}, {""from"": ""PL02"", ""to"": ""PR01"", ""type"": ""FS""}, {""from"": ""PR01"", ""to"": ""PR02"", ""type"": ""FS""}, {""from"": ""PR02"", ""to"": ""EX01"", ""type"": ""FS""}, {""from"": ""EX01"", ""to"": ""EX02"", ""type"": ""FS""}, {""from"": ""EX02"", ""to"": ""EX03"", ""type"": ""FS""}, {""from"": ""EX03"", ""to"": ""EX04"", ""type"": ""FS""}, {""from"": ""EX04"", ""to"": ""EX05"", ""type"": ""FS""}, {""from"": ""EX05"", ""to"": ""QC01"", ""type"": ""FS""}, {""from"": ""QC01"", ""to"": ""BI01"", ""type"": ""FS""}]",Procurement,PR01,Material Procurement,2,Procurement,11.6,11.58,12.79,12.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laying carpet tiles including floor preparation and adhesive,laying carpet tiles including floor preparation and adhesive,Interior,central,B,0.9,normal,596c08c0-5c3c-4cc3-a0bc-034883ca96a6,95.23%,10.16%,"[{""from"": ""PL01"", ""to"": ""PL02"", ""type"": ""FS""}, {""from"": ""PL02"", ""to"": ""PR01"", ""type"": ""FS""}, {""from"": ""PR01"", ""to"": ""PR02"", ""type"": ""FS""}, {""from"": ""PR02"", ""to"": ""EX01"", ""type"": ""FS""}, {""from"": ""EX01"", ""to"": ""EX02"", ""type"": ""FS""}, {""from"": ""EX02"", ""to"": ""EX03"", ""type"": ""FS""}, {""from"": ""EX03"", ""to"": ""EX04"", ""type"": ""FS""}, {""from"": ""EX04"", ""to"": ""EX05"", ""type"": ""FS""}, {""from"": ""EX05"", ""to"": ""QC01"", ""type"": ""FS""}, {""from"": ""QC01"", ""to"": ""BI01"", ""type"": ""FS""}]",Procurement,PR02,Hardware Procurement,2,Procurement,11.44,11.95,12.6,11.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laying carpet tiles including floor preparation and adhesive,laying carpet tiles including floor preparation and adhesive,Interior,central,B,0.9,normal,596c08c0-5c3c-4cc3-a0bc-034883ca96a6,95.23%,10.16%,"[{""from"": ""PL01"", ""to"": ""PL02"", ""type"": ""FS""}, {""from"": ""PL02"", ""to"": ""PR01"", ""type"": ""FS""}, {""from"": ""PR01"", ""to"": ""PR02"", ""type"": ""FS""}, {""from"": ""PR02"", ""to"": ""EX01"", ""type"": ""FS""}, {""from"": ""EX01"", ""to"": ""EX02"", ""type"": ""FS""}, {""from"": ""EX02"", ""to"": ""EX03"", ""type"": ""FS""}, {""from"": ""EX03"", ""to"": ""EX04"", ""type"": ""FS""}, {""from"": ""EX04"", ""to"": ""EX05"", ""type"": ""FS""}, {""from"": ""EX05"", ""to"": ""QC01"", ""type"": ""FS""}, {""from"": ""QC01"", ""to"": ""BI01"", ""type"": ""FS""}]",Execution,EX01,Surface Preparation,3,Execution,10.93,14.87,17.44,15.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laying carpet tiles including floor preparation and adhesive,laying carpet tiles including floor preparation and adhesive,Interior,central,B,0.9,normal,596c08c0-5c3c-4cc3-a0bc-034883ca96a6,95.23%,10.16%,"[{""from"": ""PL01"", ""to"": ""PL02"", ""type"": ""FS""}, {""from"": ""PL02"", ""to"": ""PR01"", ""type"": ""FS""}, {""from"": ""PR01"", ""to"": ""PR02"", ""type"": ""FS""}, {""from"": ""PR02"", ""to"": ""EX01"", ""type"": ""FS""}, {""from"": ""EX01"", ""to"": ""EX02"", ""type"": ""FS""}, {""from"": ""EX02"", ""to"": ""EX03"", ""type"": ""FS""}, {""from"": ""EX03"", ""to"": ""EX04"", ""type"": ""FS""}, {""from"": ""EX04"", ""to"": ""EX05"", ""type"": ""FS""}, {""from"": ""EX05"", ""to"": ""QC01"", ""type"": ""FS""}, {""from"": ""QC01"", ""to"": ""BI01"", ""type"": ""FS""}]",Execution,EX02,Tile Laying,3,Execution,11.25,15.98,19.35,15.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laying carpet tiles including floor preparation and adhesive,laying carpet tiles including floor preparation and adhesive,Interior,central,B,0.9,normal,596c08c0-5c3c-4cc3-a0bc-034883ca96a6,95.23%,10.16%,"[{""from"": ""PL01"", ""to"": ""PL02"", ""type"": ""FS""}, {""from"": ""PL02"", ""to"": ""PR01"", ""type"": ""FS""}, {""from"": ""PR01"", ""to"": ""PR02"", ""type"": ""FS""}, {""from"": ""PR02"", ""to"": ""EX01"", ""type"": ""FS""}, {""from"": ""EX01"", ""to"": ""EX02"", ""type"": ""FS""}, {""from"": ""EX02"", ""to"": ""EX03"", ""type"": ""FS""}, {""from"": ""EX03"", ""to"": ""EX04"", ""type"": ""FS""}, {""from"": ""EX04"", ""to"": ""EX05"", ""type"": ""FS""}, {""from"": ""EX05"", ""to"": ""QC01"", ""type"": ""FS""}, {""from"": ""QC01"", ""to"": ""BI01"", ""type"": ""FS""}]",Execution,EX03,Adhesive Application,3,Execution,10.55,15.32,18.39,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laying carpet tiles including floor preparation and adhesive,laying carpet tiles including floor preparation and adhesive,Interior,central,B,0.9,normal,596c08c0-5c3c-4cc3-a0bc-034883ca96a6,95.23%,10.16%,"[{""from"": ""PL01"", ""to"": ""PL02"", ""type"": ""FS""}, {""from"": ""PL02"", ""to"": ""PR01"", ""type"": ""FS""}, {""from"": ""PR01"", ""to"": ""PR02"", ""type"": ""FS""}, {""from"": ""PR02"", ""to"": ""EX01"", ""type"": ""FS""}, {""from"": ""EX01"", ""to"": ""EX02"", ""type"": ""FS""}, {""from"": ""EX02"", ""to"": ""EX03"", ""type"": ""FS""}, {""from"": ""EX03"", ""to"": ""EX04"", ""type"": ""FS""}, {""from"": ""EX04"", ""to"": ""EX05"", ""type"": ""FS""}, {""from"": ""EX05"", ""to"": ""QC01"", ""type"": ""FS""}, {""from"": ""QC01"", ""to"": ""BI01"", ""type"": ""FS""}]",Execution,EX04,Grouting,3,Execution,11.34,15.67,17.26,15.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laying carpet tiles including floor preparation and adhesive,laying carpet tiles including floor preparation and adhesive,Interior,central,B,0.9,normal,596c08c0-5c3c-4cc3-a0bc-034883ca96a6,95.23%,10.16%,"[{""from"": ""PL01"", ""to"": ""PL02"", ""type"": ""FS""}, {""from"": ""PL02"", ""to"": ""PR01"", ""type"": ""FS""}, {""from"": ""PR01"", ""to"": ""PR02"", ""type"": ""FS""}, {""from"": ""PR02"", ""to"": ""EX01"", ""type"": ""FS""}, {""from"": ""EX01"", ""to"": ""EX02"", ""type"": ""FS""}, {""from"": ""EX02"", ""to"": ""EX03"", ""type"": ""FS""}, {""from"": ""EX03"", ""to"": ""EX04"", ""type"": ""FS""}, {""from"": ""EX04"", ""to"": ""EX05"", ""type"": ""FS""}, {""from"": ""EX05"", ""to"": ""QC01"", ""type"": ""FS""}, {""from"": ""QC01"", ""to"": ""BI01"", ""type"": ""FS""}]",Execution,EX05,Finishing,3,Execution,11.3,16.89,18.16,15.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laying carpet tiles including floor preparation and adhesive,laying carpet tiles including floor preparation and adhesive,Interior,central,B,0.9,normal,596c08c0-5c3c-4cc3-a0bc-034883ca96a6,95.23%,10.16%,"[{""from"": ""PL01"", ""to"": ""PL02"", ""type"": ""FS""}, {""from"": ""PL02"", ""to"": ""PR01"", ""type"": ""FS""}, {""from"": ""PR01"", ""to"": ""PR02"", ""type"": ""FS""}, {""from"": ""PR02"", ""to"": ""EX01"", ""type"": ""FS""}, {""from"": ""EX01"", ""to"": ""EX02"", ""type"": ""FS""}, {""from"": ""EX02"", ""to"": ""EX03"", ""type"": ""FS""}, {""from"": ""EX03"", ""to"": ""EX04"", ""type"": ""FS""}, {""from"": ""EX04"", ""to"": ""EX05"", ""type"": ""FS""}, {""from"": ""EX05"", ""to"": ""QC01"", ""type"": ""FS""}, {""from"": ""QC01"", ""to"": ""BI01"", ""type"": ""FS""}]",QC,QC01,Alignment Inspection,4,QC,7.9,8.26,8.58,8.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laying carpet tiles including floor preparation and adhesive,laying carpet tiles including floor preparation and adhesive,Interior,central,B,0.9,normal,596c08c0-5c3c-4cc3-a0bc-034883ca96a6,95.23%,10.16%,"[{""from"": ""PL01"", ""to"": ""PL02"", ""type"": ""FS""}, {""from"": ""PL02"", ""to"": ""PR01"", ""type"": ""FS""}, {""from"": ""PR01"", ""to"": ""PR02"", ""type"": ""FS""}, {""from"": ""PR02"", ""to"": ""EX01"", ""type"": ""FS""}, {""from"": ""EX01"", ""to"": ""EX02"", ""type"": ""FS""}, {""from"": ""EX02"", ""to"": ""EX03"", ""type"": ""FS""}, {""from"": ""EX03"", ""to"": ""EX04"", ""type"": ""FS""}, {""from"": ""EX04"", ""to"": ""EX05"", ""type"": ""FS""}, {""from"": ""EX05"", ""to"": ""QC01"", ""type"": ""FS""}, {""from"": ""QC01"", ""to"": ""BI01"", ""type"": ""FS""}]",Billing,BI01,Final Billing,5,Billing,4.93,5.29,5.3,5.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Providing tile spacer installation for floor alignment,providing tile spacer installation for floor alignment,Interior,central,B,0.9,normal,ce9decaf-90bf-4b11-835a-fb05b7c232c5,96.20%,9.94%,"[{""from"": ""PL01"", ""to"": ""PL02"", ""type"": ""FS""}, {""from"": ""PL02"", ""to"": ""PR01"", ""type"": ""FS""}, {""from"": ""PR01"", ""to"": ""PR02"", ""type"": ""FS""}, {""from"": ""PR02"", ""to"": ""EX01"", ""type"": ""FS""}, {""from"": ""EX01"", ""to"": ""EX02"", ""type"": ""FS""}, {""from"": ""EX02"", ""to"": ""EX03"", ""type"": ""FS""}, {""from"": ""EX03"", ""to"": ""EX04"", ""type"": ""FS""}, {""from"": ""EX04"", ""to"": ""EX05"", ""type"": ""FS""}, {""from"": ""EX05"", ""to"": ""QC01"", ""type"": ""FS""}, {""from"": ""QC01"", ""to"": ""BI01"", ""type"": ""FS""}]",Planning,PL01,Site Measurement,1,Planning,9.98,16.12,18.99,15.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Providing tile spacer installation for floor alignment,providing tile spacer installation for floor alignment,Interior,central,B,0.9,normal,ce9decaf-90bf-4b11-835a-fb05b7c232c5,96.20%,9.94%,"[{""from"": ""PL01"", ""to"": ""PL02"", ""type"": ""FS""}, {""from"": ""PL02"", ""to"": ""PR01"", ""type"": ""FS""}, {""from"": ""PR01"", ""to"": ""PR02"", ""type"": ""FS""}, {""from"": ""PR02"", ""to"": ""EX01"", ""type"": ""FS""}, {""from"": ""EX01"", ""to"": ""EX02"", ""type"": ""FS""}, {""from"": ""EX02"", ""to"": ""EX03"", ""type"": ""FS""}, {""from"": ""EX03"", ""to"": ""EX04"", ""type"": ""FS""}, {""from"": ""EX04"", ""to"": ""EX05"", ""type"": ""FS""}, {""from"": ""EX05"", ""to"": ""QC01"", ""type"": ""FS""}, {""from"": ""QC01"", ""to"": ""BI01"", ""type"": ""FS""}]",Planning,PL02,Layout Marking,1,Planning,7.49,7.34,6.82,7.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Providing tile spacer installation for floor alignment,providing tile spacer installation for floor alignment,Interior,central,B,0.9,normal,ce9decaf-90bf-4b11-835a-fb05b7c232c5,96.20%,9.94%,"[{""from"": ""PL01"", ""to"": ""PL02"", ""type"": ""FS""}, {""from"": ""PL02"", ""to"": ""PR01"", ""type"": ""FS""}, {""from"": ""PR01"", ""to"": ""PR02"", ""type"": ""FS""}, {""from"": ""PR02"", ""to"": ""EX01"", ""type"": ""FS""}, {""from"": ""EX01"", ""to"": ""EX02"", ""type"": ""FS""}, {""from"": ""EX02"", ""to"": ""EX03"", ""type"": ""FS""}, {""from"": ""EX03"", ""to"": ""EX04"", ""type"": ""FS""}, {""from"": ""EX04"", ""to"": ""EX05"", ""type"": ""FS""}, {""from"": ""EX05"", ""to"": ""QC01"", ""type"": ""FS""}, {""from"": ""QC01"", ""to"": ""BI01"", ""type"": ""FS""}]",Procurement,PR01,Material Procurement,2,Procurement,10.48,12.56,12.17,12.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Providing tile spacer installation for floor alignment,providing tile spacer installation for floor alignment,Interior,central,B,0.9,normal,ce9decaf-90bf-4b11-835a-fb05b7c232c5,96.20%,9.94%,"[{""from"": ""PL01"", ""to"": ""PL02"", ""type"": ""FS""}, {""from"": ""PL02"", ""to"": ""PR01"", ""type"": ""FS""}, {""from"": ""PR01"", ""to"": ""PR02"", ""type"": ""FS""}, {""from"": ""PR02"", ""to"": ""EX01"", ""type"": ""FS""}, {""from"": ""EX01"", ""to"": ""EX02"", ""type"": ""FS""}, {""from"": ""EX02"", ""to"": ""EX03"", ""type"": ""FS""}, {""from"": ""EX03"", ""to"": ""EX04"", ""type"": ""FS""}, {""from"": ""EX04"", ""to"": ""EX05"", ""type"": ""FS""}, {""from"": ""EX05"", ""to"": ""QC01"", ""type"": ""FS""}, {""from"": ""QC01"", ""to"": ""BI01"", ""type"": ""FS""}]",Procurement,PR02,Hardware Procurement,2,Procurement,10.3,11.3,12.6,11.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Providing tile spacer installation for floor alignment,providing tile spacer installation for floor alignment,Interior,central,B,0.9,normal,ce9decaf-90bf-4b11-835a-fb05b7c232c5,96.20%,9.94%,"[{""from"": ""PL01"", ""to"": ""PL02"", ""type"": ""FS""}, {""from"": ""PL02"", ""to"": ""PR01"", ""type"": ""FS""}, {""from"": ""PR01"", ""to"": ""PR02"", ""type"": ""FS""}, {""from"": ""PR02"", ""to"": ""EX01"", ""type"": ""FS""}, {""from"": ""EX01"", ""to"": ""EX02"", ""type"": ""FS""}, {""from"": ""EX02"", ""to"": ""EX03"", ""type"": ""FS""}, {""from"": ""EX03"", ""to"": ""EX04"", ""type"": ""FS""}, {""from"": ""EX04"", ""to"": ""EX05"", ""type"": ""FS""}, {""from"": ""EX05"", ""to"": ""QC01"", ""type"": ""FS""}, {""from"": ""QC01"", ""to"": ""BI01"", ""type"": ""FS""}]",Execution,EX01,Surface Preparation,3,Execution,11.63,15.25,18.43,15.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Providing tile spacer installation for floor alignment,providing tile spacer installation for floor alignment,Interior,central,B,0.9,normal,ce9decaf-90bf-4b11-835a-fb05b7c232c5,96.20%,9.94%,"[{""from"": ""PL01"", ""to"": ""PL02"", ""type"": ""FS""}, {""from"": ""PL02"", ""to"": ""PR01"", ""type"": ""FS""}, {""from"": ""PR01"", ""to"": ""PR02"", ""type"": ""FS""}, {""from"": ""PR02"", ""to"": ""EX01"", ""type"": ""FS""}, {""from"": ""EX01"", ""to"": ""EX02"", ""type"": ""FS""}, {""from"": ""EX02"", ""to"": ""EX03"", ""type"": ""FS""}, {""from"": ""EX03"", ""to"": ""EX04"", ""type"": ""FS""}, {""from"": ""EX04"", ""to"": ""EX05"", ""type"": ""FS""}, {""from"": ""EX05"", ""to"": ""QC01"", ""type"": ""FS""}, {""from"": ""QC01"", ""to"": ""BI01"", ""type"": ""FS""}]",Execution,EX02,Tile Laying,3,Execution,10.69,15.45,16.69,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Providing tile spacer installation for floor alignment,providing tile spacer installation for floor alignment,Interior,central,B,0.9,normal,ce9decaf-90bf-4b11-835a-fb05b7c232c5,96.20%,9.94%,"[{""from"": ""PL01"", ""to"": ""PL02"", ""type"": ""FS""}, {""from"": ""PL02"", ""to"": ""PR01"", ""type"": ""FS""}, {""from"": ""PR01"", ""to"": ""PR02"", ""type"": ""FS""}, {""from"": ""PR02"", ""to"": ""EX01"", ""type"": ""FS""}, {""from"": ""EX01"", ""to"": ""EX02"", ""type"": ""FS""}, {""from"": ""EX02"", ""to"": ""EX03"", ""type"": ""FS""}, {""from"": ""EX03"", ""to"": ""EX04"", ""type"": ""FS""}, {""from"": ""EX04"", ""to"": ""EX05"", ""type"": ""FS""}, {""from"": ""EX05"", ""to"": ""QC01"", ""type"": ""FS""}, {""from"": ""QC01"", ""to"": ""BI01"", ""type"": ""FS""}]",Execution,EX03,Adhesive Application,3,Execution,11.53,15.07,18.38,15.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Providing tile spacer installation for floor alignment,providing tile spacer installation for floor alignment,Interior,central,B,0.9,normal,ce9decaf-90bf-4b11-835a-fb05b7c232c5,96.20%,9.94%,"[{""from"": ""PL01"", ""to"": ""PL02"", ""type"": ""FS""}, {""from"": ""PL02"", ""to"": ""PR01"", ""type"": ""FS""}, {""from"": ""PR01"", ""to"": ""PR02"", ""type"": ""FS""}, {""from"": ""PR02"", ""to"": ""EX01"", ""type"": ""FS""}, {""from"": ""EX01"", ""to"": ""EX02"", ""type"": ""FS""}, {""from"": ""EX02"", ""to"": ""EX03"", ""type"": ""FS""}, {""from"": ""EX03"", ""to"": ""EX04"", ""type"": ""FS""}, {""from"": ""EX04"", ""to"": ""EX05"", ""type"": ""FS""}, {""from"": ""EX05"", ""to"": ""QC01"", ""type"": ""FS""}, {""from"": ""QC01"", ""to"": ""BI01"", ""type"": ""FS""}]",Execution,EX04,Grouting,3,Execution,10.15,16.72,16.57,16.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Providing tile spacer installation for floor alignment,providing tile spacer installation for floor alignment,Interior,central,B,0.9,normal,ce9decaf-90bf-4b11-835a-fb05b7c232c5,96.20%,9.94%,"[{""from"": ""PL01"", ""to"": ""PL02"", ""type"": ""FS""}, {""from"": ""PL02"", ""to"": ""PR01"", ""type"": ""FS""}, {""from"": ""PR01"", ""to"": ""PR02"", ""type"": ""FS""}, {""from"": ""PR02"", ""to"": ""EX01"", ""type"": ""FS""}, {""from"": ""EX01"", ""to"": ""EX02"", ""type"": ""FS""}, {""from"": ""EX02"", ""to"": ""EX03"", ""type"": ""FS""}, {""from"": ""EX03"", ""to"": ""EX04"", ""type"": ""FS""}, {""from"": ""EX04"", ""to"": ""EX05"", ""type"": ""FS""}, {""from"": ""EX05"", ""to"": ""QC01"", ""type"": ""FS""}, {""from"": ""QC01"", ""to"": ""BI01"", ""type"": ""FS""}]",Execution,EX05,Finishing,3,Execution,11.32,16.96,17.14,17.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
